/Users/landen/Research/bsim/bins/hyper/x64/hyper-application-O3,hyper-O1-x64.mv.db,0.0,0.9
"hyper::proto::h1::io::WriteBuf<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>::headers_mut<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>","alloc::raw_vec::drop<u8,_alloc::alloc::Global>","0.3451583479847065","8.053088434679"
"hyper::proto::h1::io::WriteBuf<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>::headers_mut<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>","alloc::raw_vec::drop<u8,_alloc::alloc::Global>","0.3451583479847065","8.053088434679"
"hyper::proto::h1::io::WriteBuf<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>::headers_mut<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>","alloc::raw_vec::drop<u8,_alloc::alloc::Global>","0.3451583479847065","8.053088434679"
"hyper::proto::h1::io::WriteBuf<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>::headers_mut<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>","core::ptr::drop_in_place<alloc::boxed::{impl#84}::from::StringError>","0.3451583479847065","8.053088434679"
"hyper::proto::h1::io::WriteBuf<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>::headers_mut<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>","core::ptr::drop_in_place<alloc::ffi::c_str::NulError>","0.3451583479847065","8.053088434679"
"hyper::proto::h1::io::WriteBuf<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>::headers_mut<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>","core::ptr::drop_in_place<alloc::string::String>","0.3451583479847065","8.053088434679"
"hyper::proto::h1::io::WriteBuf<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>::headers_mut<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>","core::ptr::drop_in_place<alloc::string::String>","0.3451583479847065","8.053088434679"
"hyper::proto::h1::io::WriteBuf<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>::headers_mut<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>","core::ptr::drop_in_place<alloc::vec::Vec<u8,_alloc::alloc::Global>>","0.3451583479847065","8.053088434679"
"hyper::proto::h1::io::WriteBuf<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>::headers_mut<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>","core::ptr::drop_in_place<core::result::Result<(),_std::io::error::Error>>","0.3451583479847065","8.053088434679"
"hyper::proto::h1::io::WriteBuf<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>::headers_mut<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>","rustc_demangle::v0::Printer::skipping_printing","0.33533987556788264","8.984391433245532"
